Species ID,Kingdom,Phylum,Class,Order,Family,Genus,Species,Authority,Infraspecific rank,Infraspecific name,Infraspecific authority,Stock/subpopulation,Synonyms,Common names (Eng),Common names (Fre),Common names (Spa),Red List status,Red List criteria,Red List criteria version,Year assessed,Population trend,Petitioned
40636,ANIMALIA,CHORDATA,MAMMALIA,DASYUROMORPHIA,DASYURIDAE,Pseudantechinus,bilarni,"(Johnson, 1954)",,,,,Parantechinus bilarni  ,"Sandstone Antechinus, Sandstone Pseudantechinus",,,NT,,3.1,2008,decreasing,N
40537,ANIMALIA,CHORDATA,MAMMALIA,DASYUROMORPHIA,DASYURIDAE,Pseudantechinus,macdonnellensis,"(Spencer, 1895)",,,,,,"Fat-tailed Pseudantechinus, Fat-tailed Antechinus",Souris Marsupiale À Queue Adipeuse,,LC,,3.1,2016,unknown,N
18447,ANIMALIA,CHORDATA,MAMMALIA,DASYUROMORPHIA,DASYURIDAE,Pseudantechinus,mimulus,"(Thomas, 1906)",,,,,,"Carpentarian Antechinus, Carpentarian Pseudantechinus",Souris Marsupiale Des Termitiéres,,EN,"B1ab(iii,v)",3.1,2008,decreasing,N
40538,ANIMALIA,CHORDATA,MAMMALIA,DASYUROMORPHIA,DASYURIDAE,Pseudantechinus,ningbing,"Kitchener, 1988",,,,,,"Ningbing Pseudantechinus, Ningbing Antechinus",Souris Marsupiale Ningbing,,LC,,3.1,2016,unknown,N
136620,ANIMALIA,CHORDATA,MAMMALIA,DASYUROMORPHIA,DASYURIDAE,Pseudantechinus,roryi,"Cooper, Aplin & Adams, 2000",,,,,,Rory's Pseudantechinus,,,LC,,3.1,2016,unknown,N
40539,ANIMALIA,CHORDATA,MAMMALIA,DASYUROMORPHIA,DASYURIDAE,Pseudantechinus,woolleyae,"Kitchener & Caputi, 1988",,,,,,"Woolley's Pseudantechinus, Woolley's Antechinus",Souris Marsupiale De Woolley,,LC,,3.1,2016,unknown,N
22702503,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FURNARIIDAE,Pseudasthenes,cactorum,"(Koepcke, 1959)",,,,,Asthenes cactorum |Asthenes cactorum |Asthenes cactorum ,Cactus Canastero,,,LC,,3.1,2012,decreasing,N
22702539,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FURNARIIDAE,Pseudasthenes,humicola,"(Kittlitz, 1830)",,,,,Asthenes humicola |Asthenes humicola |Asthenes humicola ,Dusky-tailed Canastero,,,LC,,3.1,2012,decreasing,N
22702547,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FURNARIIDAE,Pseudasthenes,patagonica,"(D'Orbigny, 1839)",,,,,Asthenes patagonica |Asthenes patagonica |Asthenes patagonica ,Patagonian Canastero,,,LC,,3.1,2012,decreasing,N
22702530,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FURNARIIDAE,Pseudasthenes,steinbachi,"(Hartert, 1909)",,,,,Asthenes steinbachi |Asthenes steinbachi |Asthenes steinbachi ,"Steinbach's Canastero, Chestnut Canastero",,,LC,,3.1,2012,stable,N
22695786,ANIMALIA,CHORDATA,AVES,ACCIPITRIFORMES,ACCIPITRIDAE,Pseudastur,albicollis,"(Latham, 1790)",,,,,Leucopternis albicollis,White Hawk,,,LC,,3.1,2012,decreasing,N
22695789,ANIMALIA,CHORDATA,AVES,ACCIPITRIFORMES,ACCIPITRIDAE,Pseudastur,occidentalis,"(Salvin, 1876)",,,,,Leucopternis occidentalis,"Grey-backed Hawk, Gray-backed Hawk",,"Busardo Dorsigrís, Gavilán Dorsigris",EN,C2a(i),3.1,2012,decreasing,N
22695795,ANIMALIA,CHORDATA,AVES,ACCIPITRIFORMES,ACCIPITRIDAE,Pseudastur,polionotus,"(Kaup, 1847)",,,,,Leucopternis polionota|Leucopternis polionota|Leucopternis polionota|Leucopternis polionota|Leucopternis polionota|Leucopternis polionota|Leucopternis polionotus,Mantled Hawk,,"Aguila Blanca, Busardo Blanquinegro",NT,,3.1,2012,decreasing,N
22699251,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Pseudelaenia,leucospodia,"(Taczanowski, 1877)",,,,,Myiopagis leucospodia |Myiopagis leucospodia leucospodia,"Grey-and-white Tyrannulet, Gray-and-white Tyrannulet",,,LC,,3.1,2012,decreasing,N
22684528,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Pseudeos,fuscata,"(Blyth, 1858)",,,,,,Dusky Lory,,,LC,,3.1,2012,stable,N
22712209,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,HIRUNDINIDAE,Pseudhirundo,griseopyga,"Sundevall, 1850",,,,,Hirundo griseopyga griseopyga,Grey-rumped Swallow,Hirondelle à croupion gris,,LC,,3.1,2012,stable,N
22697531,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,THRESKIORNITHIDAE,Pseudibis,davisoni,"(Hume, 1875)",,,,,,"White-shouldered Ibis, Black Ibis",,,CR,A3cd+4cd,3.1,2015,decreasing,N
22697528,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,THRESKIORNITHIDAE,Pseudibis,papillosa,"(Temminck, 1824)",,,,,,Red-naped Ibis,,,LC,,3.1,2012,decreasing,N
22715927,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TIMALIIDAE,Pseudoalcippe,abyssinica,"(Rüppell, 1840)",,,,,,African Hill Babbler,Alcippe à tête sombre,,LC,,3.1,2012,decreasing,N
46205597,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Pseudoberylmys,muongbangensis,"Tran, Viet, Canh & Dang, 2008",,,,,,,,,DD,,3.1,2016,unknown,N
22707821,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,VANGIDAE,Pseudobias,wardi,"Sharpe, 1870",,,,,,"Ward's Flycatcher, Ward's Shrike-flycatcher",Gobemouche de Ward,,LC,,3.1,2012,unknown,N
22697896,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pseudobulweria,aterrima,"(Bonaparte, 1857)",,,,,Procellaria aterrima|Pterodroma aterrima subspecies aterrima|Pterodroma aterrima subspecies aterrima|Pterodroma aterrima subspecies aterrima|Pterodroma aterrima subspecies aterrima,"Mascarene Petrel, Réunion Petrel",Pétrel de Bourbon,,CR,C2a(ii),3.1,2015,decreasing,N
22697913,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pseudobulweria,becki,"(Murphy, 1928)",,,,,Procellaria becki|Pterodroma becki subspecies becki|Pterodroma becki subspecies becki|Pterodroma becki subspecies becki,Beck's Petrel,,,CR,C2a(ii),3.1,2015,decreasing,N
22697935,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pseudobulweria,macgillivrayi,"(Gray, 1860)",,,,,Pterodroma macgillivrayi subspecies macgillivrayi|Pterodroma macgillivrayi subspecies macgillivrayi|Pterodroma macgillivrayi subspecies macgillivrayi|Thalassidroma macgillivrayi,"Fiji Petrel, MacGillivray's Petrel",,Petrel de las Fijii,CR,"C2a(i,ii);D",3.1,2015,decreasing,N
22697925,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pseudobulweria,rostrata,"(Peale, 1848)",,,,,Pterodroma rostrata rostrata|Pterodroma rostrata rostrata,Tahiti Petrel,,Petrel de Tahití,NT,,3.1,2012,decreasing,N
22698719,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,EURYLAIMIDAE,Pseudocalyptomena,graueri,"Rothschild, 1909",,,,,,"African Green Broadbill, Grauer's Broadbill",Eurylaime de Grauer,,VU,"B1ab(i,ii,iii,v);C2a(i)",3.1,2012,decreasing,N
18492,ANIMALIA,CHORDATA,MAMMALIA,DIPROTODONTIA,PSEUDOCHEIRIDAE,Pseudocheirus,occidentalis,"(Thomas, 1888)",,,,,,"Western Ringtail Possum, Western Ringtail, Ngwayir",,,VU,"B1ab(ii,iii,v)",3.1,2008,decreasing,N
40581,ANIMALIA,CHORDATA,MAMMALIA,DIPROTODONTIA,PSEUDOCHEIRIDAE,Pseudocheirus,peregrinus,"(Boddaert, 1785)",,,,,,"Common Ringtail Possum, Common Ring-tailed Possum, Queensland Ringtail",,,LC,,3.1,2016,stable,N
22712036,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,HIRUNDINIDAE,Pseudochelidon,eurystomina,"Hartlaub, 1861",,,,,,"African River-martin, African River-Martin, African River Martin",Hirondelle de rivière,,DD,,3.1,2012,decreasing,N
18503,ANIMALIA,CHORDATA,MAMMALIA,DIPROTODONTIA,PSEUDOCHEIRIDAE,Pseudochirops,albertisii,"(Peters, 1874)",,,,,,"D'Albertis's Ringtail, D'Albertis Ringtail Possum",,,NT,,3.1,2008,decreasing,N
18502,ANIMALIA,CHORDATA,MAMMALIA,DIPROTODONTIA,PSEUDOCHEIRIDAE,Pseudochirops,archeri,"(Collett, 1884)",,,,,,Green Ringtail Possum,,,LC,,3.1,2008,stable,N
18504,ANIMALIA,CHORDATA,MAMMALIA,DIPROTODONTIA,PSEUDOCHEIRIDAE,Pseudochirops,corinnae,"(Thomas, 1897)",,,,,,"Plush-coated Ringtail, Goldon Ringtail Possum",,,NT,,3.1,2008,decreasing,N
40582,ANIMALIA,CHORDATA,MAMMALIA,DIPROTODONTIA,PSEUDOCHEIRIDAE,Pseudochirops,coronatus,"(Thomas, 1897)",,,,,,Reclusive Ringtail,,,VU,"B1ab(iii,iv,v)",3.1,2016,decreasing,N
18505,ANIMALIA,CHORDATA,MAMMALIA,DIPROTODONTIA,PSEUDOCHEIRIDAE,Pseudochirops,cupreus,"(Thomas, 1897)",,,,,,"Coppery Ringtail, Coppery Ringtail Possum",,,LC,,3.1,2016,stable,N
40638,ANIMALIA,CHORDATA,MAMMALIA,DIPROTODONTIA,PSEUDOCHEIRIDAE,Pseudochirulus,canescens,"(Waterhouse, 1846)",,,,,Pseudocheirus canescens  ,Lowland Ringtail,,,LC,,3.1,2016,decreasing,N
18507,ANIMALIA,CHORDATA,MAMMALIA,DIPROTODONTIA,PSEUDOCHEIRIDAE,Pseudochirulus,caroli,"(Thomas, 1921)",,,,,,Weyland Ringtail,,,LC,,3.1,2016,unknown,N
18508,ANIMALIA,CHORDATA,MAMMALIA,DIPROTODONTIA,PSEUDOCHEIRIDAE,Pseudochirulus,cinereus,"Tate, 1945",,,,,,"Daintree River Ringtail Possum, Daintree Ringtail Possum",,,NT,,3.1,2016,decreasing,N
40639,ANIMALIA,CHORDATA,MAMMALIA,DIPROTODONTIA,PSEUDOCHEIRIDAE,Pseudochirulus,forbesi,"(Thomas, 1887)",,,,,Pseudocheirus forbesi  ,"Painted Ringtail, Moss-forest Ringtail",,,LC,,3.1,2016,unknown,N
18509,ANIMALIA,CHORDATA,MAMMALIA,DIPROTODONTIA,PSEUDOCHEIRIDAE,Pseudochirulus,herbertensis,"(Collett, 1884)",,,,,,"Herbert River Ringtail Possum, Herbert River Ringtail",,,LC,,3.1,2016,stable,N
136699,ANIMALIA,CHORDATA,MAMMALIA,DIPROTODONTIA,PSEUDOCHEIRIDAE,Pseudochirulus,larvatus,"(Förster & Rothschild, 1911)",,,,,,Masked Ringtail,,,LC,,3.1,2016,decreasing,N
40640,ANIMALIA,CHORDATA,MAMMALIA,DIPROTODONTIA,PSEUDOCHEIRIDAE,Pseudochirulus,mayeri,"(Rothschild & Dollman, 1932)",,,,,Pseudocheirus mayeri  ,Pygmy Ringtail,,,LC,,3.1,2016,decreasing,N
40641,ANIMALIA,CHORDATA,MAMMALIA,DIPROTODONTIA,PSEUDOCHEIRIDAE,Pseudochirulus,schlegeli,"(Jentink, 1884)",,,,,Pseudochirulus schlegeli  ,"Arfak Ringtail, Vogelkop Ringtail",,,VU,"B1ab(iii,v)",3.1,2016,decreasing,N
22702751,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FURNARIIDAE,Pseudocolaptes,boissonneautii,"(Lafresnaye, 1840)",,,,,,Streaked Tuftedcheek,,,LC,,3.1,2012,stable,N
22730346,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FURNARIIDAE,Pseudocolaptes,lawrencii,"Ridgway, 1878",,,,,,Buffy Tuftedcheek,,,LC,,3.1,2012,stable,N
22699430,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Pseudocolopteryx,acutipennis,"(Sclater & Salvin, 1873)",,,,,,Subtropical Doradito,,,LC,,3.1,2012,decreasing,N
22736493,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Pseudocolopteryx,citreola,"(Landbeck, 1864)",,,,,,Ticking Doradito,,,LC,,3.1,2012,decreasing,N
22699433,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Pseudocolopteryx,dinelliana,"Lillo, 1905",,,,,Pseudocolopteryx dinellianus |Pseudocolopteryx dinellianus |Pseudocolopteryx dinellianus |Pseudocolopteryx dinellianus |Pseudocolopteryx dinellianus ,Dinelli's Doradito,,,NT,,3.1,2012,decreasing,N
22736488,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Pseudocolopteryx,flaviventris,"(D'Orbigny & Lafresnaye, 1837)",,,,,,Warbling Doradito,,,LC,,3.1,2012,decreasing,N
22699427,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Pseudocolopteryx,sclateri,"(Oustalet, 1892)",,,,,,Crested Doradito,,,LC,,3.1,2013,stable,N
45958680,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Pseudohydromys,berniceae,"Helgen & Helgen, 2009",,,,,,Bishop's Moss-Mouse,,,LC,,3.1,2016,unknown,N
12908,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Pseudohydromys,ellermani,"(Laurie & Hill, 1954)",,,,,Mayermys ellermani  ,"One-toothed Shrew Mouse, One-toothed Shrew-mouse",,,LC,,3.1,2008,unknown,N
14528,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Pseudohydromys,fuscus,"(Laurie, 1952)",,,,,Neohydromys fuscus  ,Mottled-tailed Shrew Mouse,,,LC,,3.1,2016,stable,N
136523,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Pseudohydromys,germani,"(Helgen, 2005)",,,,,Mayermys germani,German's One-toothed Moss Mouse,,,DD,,3.1,2008,unknown,N
18533,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Pseudohydromys,murinus,"Rümmler, 1934",,,,,,Eastern Shrew Mouse,,,LC,,3.1,2008,unknown,N
42646,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Pseudohydromys,musseri,"(Flannery, 1989)",,,,,Microhydromys musseri,Musser's Shrew Mouse,,,DD,,3.1,2016,unknown,N
18534,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Pseudohydromys,occidentalis,"Tate, 1951",,,,,,Western Shrew Mouse,,,DD,,3.1,2008,unknown,N
45958686,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Pseudohydromys,sandrae,"Helgen & Helgen, 2009",,,,,,White-bellied Moss-Mouse,,,DD,,3.1,2016,unknown,N
61513537,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BOVIDAE,Pseudois,nayaur,"(Hodgson, 1833)",,,,,,"Blue Sheep, Bharal",,,LC,,3.1,2014,unknown,N
22724259,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ICTERIDAE,Pseudoleistes,guirahuro,"(Vieilot, 1819)",,,,,,Yellow-rumped Marshbird,,,LC,,3.1,2012,stable,N
22724262,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ICTERIDAE,Pseudoleistes,virescens,"(Vieillot, 1819)",,,,,,Brown-and-yellow Marshbird,,,LC,,3.1,2012,stable,N
18558,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Pseudomys,albocinereus,"(Gould, 1845)",,,,,,"Ash-grey Mouse, Ash-gray Mouse",,,LC,,3.1,2008,stable,N
18559,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Pseudomys,apodemoides,"Finlayson, 1932",,,,,,Silky Mouse,,,LC,,3.1,2016,stable,N
75927882,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Pseudomys,auritus,"Thomas, 1910",,,,,,Long-eared Mouse,,,EX,,3.1,2016,,N
75927871,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Pseudomys,australis,"Gray, 1832",,,,,,"Plains Mouse, Plains Rat",,,VU,"B2ab(i,ii,iii,iv,v)c(i,ii,iii,iv); C2b",3.1,2016,decreasing,N
42647,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Pseudomys,bolami,"Troughton, 1932",,,,,,Bolam's Mouse,,,LC,,3.1,2008,stable,N
136808,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Pseudomys,calabyi,"Kitchener & Humphreys, 1987",,,,,,Kakadu Pebble Mouse,,,VU,B1ab(iii),3.1,2008,decreasing,N
42648,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Pseudomys,chapmani,"Kitchener, 1980",,,,,,"Western Pebble Mouse, Western Pebble-mound Mouse, Pilbara Pebble Mouse",,,LC,,3.1,2008,stable,N
18561,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Pseudomys,delicatulus,"(Gould, 1842)",,,,,,"Delicate Mouse, Little Native Mouse",,,LC,,3.1,2008,unknown,N
18562,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Pseudomys,desertor,"Troughton, 1932",,,,,,"Desert Mouse, Brown Desert Mouse",,,LC,,3.1,2008,decreasing,N
18549,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Pseudomys,fieldi,"(Waite, 1896)",,,,,Pseudomys praeconis  ,"Djoongari, Shark Bay Mouse, Alice Springs Mouse",,Ratón Bastardo Peludo,VU,D2,3.1,2016,stable,N
18550,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Pseudomys,fumeus,"Brazenor, 1934",,,,,,Smoky Mouse,Fausse Souris Fuligineuse,Raton Bastardo Fumoso,VU,A2bce,3.1,2016,decreasing,N
18564,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Pseudomys,glaucus,"Thomas, 1910",,,,,,"Blue-grey Mouse, Blue-gray Mouse",,,EX,,3.1,2016,,N
18551,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Pseudomys,gouldii,"(Waterhouse, 1839)",,,,,,Gould's Mouse,,,EX,,3.1,2016,,N
18565,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Pseudomys,gracilicaudatus,"(Gould, 1845)",,,,,,Eastern Chestnut Mouse,,,LC,,3.1,2016,decreasing,N
18566,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Pseudomys,hermannsburgensis,"(Waite, 1896)",,,,,,Sandy Inland Mouse,,,LC,,3.1,2008,stable,N
18567,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Pseudomys,higginsi,"(Trouessart, 1897)",,,,,,Long-tailed Mouse,,,LC,,3.1,2016,stable,N
18568,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Pseudomys,johnsoni,"Kitchener, 1985",,,,,Pseudomys laborifex  ,"Central Pebble Mouse, Central Pebble-mound Mouse",,,LC,,3.1,2008,stable,N
18570,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Pseudomys,nanus,"(Gould, 1858)",,,,,,Western Chestnut Mouse,,,LC,,3.1,2008,decreasing,N
18552,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Pseudomys,novaehollandiae,"(Waterhouse, 1843)",,,,,,"New Holland Mouse, Pookila ",,,VU,"B2ab(ii,iii,iv,v)",3.1,2016,decreasing,N
18553,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Pseudomys,occidentalis,"Tate, 1951",,,,,,Western Mouse,,,LC,,3.1,2008,unknown,N
18554,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Pseudomys,oralis,"Thomas, 1921",,,,,,"Hastings River Mouse, Koontoo ",,,VU,C2a(i),3.1,2008,decreasing,N
18571,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Pseudomys,patrius,"(Thomas & Dollman, 1909)",,,,,,"Eastern Pebble Mouse, Country Mouse, Queensland Pebble-mound Mouse",,,LC,,3.1,2008,unknown,N
18555,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Pseudomys,pilligaensis,"Fox & Briscoe, 1980",,,,,,Pilliga Mouse,,,DD,,3.1,2016,decreasing,N
18557,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Pseudomys,shortridgei,"(Thomas, 1907)",,,,,,"Heath Mouse, Shortridge's Native Mouse",Fausse Souris De Shortridge,Raton Bastardo Crestado,NT,,3.1,2008,decreasing,N
22720753,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FRINGILLIDAE,Pseudonestor,xanthophrys,"Rothschild, 1893",,,,,,Maui Parrotbill,,,CR,B1ab(iii),3.1,2015,decreasing,N
22718718,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PASSERIDAE,Pseudonigrita,arnaudi,"(Bonaparte, 1851)",,,,,,"Grey-headed Social-weaver, Grey-headed Social Weaver, Grey-capped Social Weaver, Grey-headed Social-Weaver",Moineau social à tête grise,,LC,,3.1,2012,stable,N
22718725,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PASSERIDAE,Pseudonigrita,cabanisi,"(Fischer & Reichenow, 1884)",,,,,,"Black-capped Social-weaver, Black-capped Social-Weaver, Black-capped Social Weaver",Moineau social à tête noire,,LC,,3.1,2012,stable,N
22705903,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PARIDAE,Pseudopodoces,humilis,"(Hume, 1871)",,,,,,"Tibetan Ground-tit, Tibetan Ground-Jay",,,LC,,3.1,2012,stable,N
18596,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,DELPHINIDAE,Pseudorca,crassidens,"(Owen, 1846)",,,,,,False Killer Whale,Faux-orque,"Orca Falsa, Orca Falsa",DD,,3.1,2008,unknown,N
18597,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BOVIDAE,Pseudoryx,nghetinhensis,"Dung, Giao, Chinh, Touc, Arctander & MacKinnon, 1993",,,,,,Saola,Saola,,CR,A2acd+3cd+4acd; C2a(i),3.1,2016,decreasing,N
18598,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Pseudoryzomys,simplex,"(Winge, 1887)",,,,,,Brazilian False Rice Rat,,,LC,,3.1,2008,unknown,N
22689501,ANIMALIA,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Pseudoscops,grammicus,"(Gosse, 1847)",,,,,,Jamaican Owl,,,LC,,3.1,2012,decreasing,N
22733859,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FURNARIIDAE,Pseudoseisura,cristata,"(Spix, 1824)",,,,,,Caatinga Cacholote,,,LC,,3.1,2012,increasing,N
22702743,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FURNARIIDAE,Pseudoseisura,gutturalis,"(D'Orbigny & Lafresnaye, 1838)",,,,,,White-throated Cacholote,,,LC,,3.1,2012,stable,N
22702740,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FURNARIIDAE,Pseudoseisura,lophotes,"(Reichenbach, 1853)",,,,,,Brown Cacholote,,,LC,,3.1,2012,stable,N
22733216,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FURNARIIDAE,Pseudoseisura,unirufa,"(d'Orbigny & Lafresnaye, 1838)",,,,,,"Rufous Cacholote, Grey-crested Cacholote",,,LC,,3.1,2012,stable,N
22698819,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Pseudotriccus,pelzelni,"Taczanowski & Berlepsch, 1885",,,,,,"Bronze-olive Pygmy-tyrant, Bronze-olive Pygmy Tyrant, Bronze-olive Pygmy-Tyrant",,,LC,,3.1,2012,decreasing,N
22698829,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Pseudotriccus,ruficeps,"(Lafresnaye, 1843)",,,,,,"Rufous-headed Pygmy-tyrant, Rufous-headed Pygmy Tyrant, Rufous-headed Pygmy-Tyrant",,,LC,,3.1,2012,decreasing,N
22698824,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Pseudotriccus,simplex,"(Berlepsch, 1901)",,,,,,"Hazel-fronted Pygmy-tyrant, Hazel-fronted Pygmy Tyrant, Hazel-fronted Pygmy-Tyrant",,,LC,,3.1,2012,decreasing,N
22735400,ANIMALIA,CHORDATA,AVES,PICIFORMES,MEGALAIMIDAE,Psilopogon,annamensis,"(Robinson & Kloss, 1919)",,,,,,Annam Barbet,,,LC,,3.1,2014,decreasing,N
22681652,ANIMALIA,CHORDATA,AVES,PICIFORMES,MEGALAIMIDAE,Psilopogon,armillaris,"(Temminck, 1821)",,,,,Megalaima armillaris,Flame-fronted Barbet,,,LC,,3.1,2012,stable,N
61469878,ANIMALIA,CHORDATA,AVES,PICIFORMES,MEGALAIMIDAE,Psilopogon,asiaticus,"(Latham, 1790)",,,,,,Blue-throated Barbet,,,LC,,3.1,2014,stable,N
22726116,ANIMALIA,CHORDATA,AVES,PICIFORMES,MEGALAIMIDAE,Psilopogon,auricularis,"(Robinson & Kloss, 1919)",,,,,,Necklaced Barbet,,,LC,,3.1,2014,stable,N
22726122,ANIMALIA,CHORDATA,AVES,PICIFORMES,MEGALAIMIDAE,Psilopogon,australis,"(Horsfield, 1821)",,,,,,"Yellow-eared Barbet, Blue-eared Barbet",,,LC,,3.1,2014,decreasing,N
61469908,ANIMALIA,CHORDATA,AVES,PICIFORMES,MEGALAIMIDAE,Psilopogon,chersonesus,"(Kloss & Chasen, 1927)",,,,,,Turquoise-throated Barbet,,,LC,,3.1,2014,increasing,N
22681612,ANIMALIA,CHORDATA,AVES,PICIFORMES,MEGALAIMIDAE,Psilopogon,chrysopogon,"(Temminck, 1824)",,,,,Megalaima chrysopogon,"Gold-whiskered Barbet, Golden-whiskered Barbet",,,LC,,3.1,2012,unknown,N
22681609,ANIMALIA,CHORDATA,AVES,PICIFORMES,MEGALAIMIDAE,Psilopogon,corvinus,"(Temminck, 1831)",,,,,Megalaima corvina,Brown-throated Barbet,,,LC,,3.1,2012,unknown,N
22726130,ANIMALIA,CHORDATA,AVES,PICIFORMES,MEGALAIMIDAE,Psilopogon,cyanotis,"(Blyth, 1847)",,,,,,Blue-eared Barbet,,,LC,,3.1,2014,stable,N
22726136,ANIMALIA,CHORDATA,AVES,PICIFORMES,MEGALAIMIDAE,Psilopogon,duvaucelii,"(Lesson, 1830)",,,,,,Black-eared Barbet,,,LC,,3.1,2014,decreasing,N
22681665,ANIMALIA,CHORDATA,AVES,PICIFORMES,MEGALAIMIDAE,Psilopogon,eximius,"(Sharpe, 1892)",,,,,Megalaima eximia,Bornean Barbet,,,LC,,3.1,2012,unknown,N
22734438,ANIMALIA,CHORDATA,AVES,PICIFORMES,MEGALAIMIDAE,Psilopogon,faber,"(Swinhoe, 1870)",,,,,Megalaima faber,Chinese Barbet,,,LC,,3.1,2012,decreasing,N
